AIMSflightid;AIMSaircraftregistration;AIMSflighthours;AIMSflightcycles;AIMSdelays;AIMSdelayedminutes;AIMScancellations;AIMSdate;AMOSscheduledoutofservice;AMOSunscheduledoutofservice
281011-PRG-GRQ-8338-XY-OZH;XY-OZH;0;0;0;0;1;28-10-2011;0.0;10.81
281011-RIX-DUS-9286-XY-NMY;XY-NMY;0;0;0;0;1;28-10-2011;16.15;0.0
281011-SVQ-IEV-9281-XY-JXR;XY-JXR;0;0;0;0;1;28-10-2011;0.0;0.47
281011-TOS-FSC-4789-XY-LQZ;XY-LQZ;1;1;0;0;0;28-10-2011;0.0;1462.27
281011-TZL-KTW-3436-XY-NHZ;XY-NHZ;1;1;1;8;0;28-10-2011;24.0;0.0
281012-ADA-LHR-7932-XY-LQZ;XY-LQZ;2;1;1;25;0;28-10-2012;0.0;10.81
281012-ALC-FAE-3273-XY-IWX;XY-IWX;0;0;0;0;1;28-10-2012;0.0;10.81
281012-BRI-BRE-6162-XY-OHF;XY-OHF;2;1;1;31;0;28-10-2012;0.0;859.28
281012-CAG-ALA-7595-XY-LYP;XY-LYP;0;0;0;0;1;28-10-2012;673.0;0.0
281012-FCO-PDL-3262-XY-IOO;XY-IOO;0;0;0;0;1;28-10-2012;104.65;0.0
281012-FSC-OVD-1315-XY-CMJ;XY-CMJ;0;0;0;0;1;28-10-2012;0.0;0.47
281012-GOA-DEB-6311-XY-ALV;XY-ALV;0;1;1;35;0;28-10-2012;0.0;10.81
281012-HAU-TXL-2434-XY-YTM;XY-YTM;0;1;1;15;0;28-10-2012;0.0;409.27
281012-LUX-DUB-7698-XY-NHZ;XY-NHZ;0;0;0;0;1;28-10-2012;24.0;0.0
281012-MPL-TPS-7816-XY-OZH;XY-OZH;0;0;0;0;1;28-10-2012;0.0;10.81
281012-MSQ-VRN-5394-XY-CMJ;XY-CMJ;0;0;0;0;1;28-10-2012;0.0;0.47
281012-NYO-MLA-3822-XY-JXR;XY-JXR;0;0;0;0;1;28-10-2012;550.05;0.0
281012-ODS-AHO-9493-XY-MBJ;XY-MBJ;0;0;0;0;1;28-10-2012;0.0;10.81
281012-PEG-REU-3949-XY-PZC;XY-PZC;0;1;0;0;0;28-10-2012;14.9;0.0
281012-SJJ-CWL-8363-XY-OZH;XY-OZH;4;1;1;38;0;28-10-2012;0.0;10.81
281012-SVX-XRY-8616-XY-CMJ;XY-CMJ;3;1;1;23;0;28-10-2012;0.0;0.47
281012-TKU-EXT-3475-XY-JXR;XY-JXR;0;0;0;0;1;28-10-2012;550.05;0.0
281012-TRD-NAP-1865-XY-IWX;XY-IWX;0;0;0;0;1;28-10-2012;0.0;10.81
281012-TSE-ALA-6681-XY-MBJ;XY-MBJ;3;1;1;43;0;28-10-2012;0.0;10.81
281012-TZL-MPL-3283-XY-YTM;XY-YTM;0;0;0;0;1;28-10-2012;0.0;409.27
281012-WRO-BRN-7586-XY-LQZ;XY-LQZ;0;0;0;0;1;28-10-2012;0.0;10.81
281013-CHQ-SKP-8458-XY-OZH;XY-OZH;2;1;1;39;0;28-10-2013;0.0;10.81
281013-DLM-BVA-7142-XY-IWX;XY-IWX;0;0;0;0;1;28-10-2013;15.58;0.0
281013-DLM-SUF-1548-XY-NHZ;XY-NHZ;0;0;0;0;1;28-10-2013;18.75;0.0
281013-GOT-VIE-9389-XY-OZH;XY-OZH;0;0;0;0;1;28-10-2013;0.0;10.81
281013-LGG-MXP-5892-XY-ZWJ;XY-ZWJ;0;1;0;0;0;28-10-2013;162.42;0.0
281013-MMX-OUL-1639-XY-OHF;XY-OHF;0;0;0;0;1;28-10-2013;164.73;0.0
281013-MPL-FRA-5256-XY-NHZ;XY-NHZ;0;1;1;11;0;28-10-2013;18.75;0.0
281013-MST-RTM-2891-XY-JXR;XY-JXR;2;1;1;42;0;28-10-2013;0.0;0.47
281013-NAP-CLJ-1814-XY-NMY;XY-NMY;0;0;0;0;1;28-10-2013;0.0;0.47
281013-NAP-EMA-3446-XY-OHF;XY-OHF;0;0;0;0;1;28-10-2013;164.73;0.0
281013-REU-ZAZ-2873-XY-ZWJ;XY-ZWJ;1;1;0;0;0;28-10-2013;162.42;0.0
281013-SCQ-SVO-2971-XY-YAZ;XY-YAZ;0;0;0;0;1;28-10-2013;0.0;0.47
281013-SVQ-SNN-7867-XY-YTM;XY-YTM;0;0;0;0;1;28-10-2013;0.0;10.81
281013-TBS-ESB-3361-XY-JXR;XY-JXR;0;1;1;32;0;28-10-2013;0.0;0.47
281013-TFN-ABZ-2553-XY-YTM;XY-YTM;3;1;1;49;0;28-10-2013;0.0;10.81
281013-TKU-JTR-9884-XY-LYP;XY-LYP;0;1;1;19;0;28-10-2013;0.0;10.81
281013-TLS-STN-4643-XY-PZC;XY-PZC;0;0;0;0;1;28-10-2013;0.0;10.81
281013-TSE-CPH-6622-XY-IWX;XY-IWX;0;0;0;0;1;28-10-2013;15.58;0.0
281013-ZAZ-AGP-8163-XY-YAZ;XY-YAZ;1;1;1;29;0;28-10-2013;0.0;0.47
281014-ACE-MXP-1495-XY-ALV;XY-ALV;0;0;0;0;1;28-10-2014;24.0;0.0
281014-ADA-ADB-6656-XY-MBJ;XY-MBJ;0;0;0;0;1;28-10-2014;0.0;0.47
281014-BFS-ZAZ-6523-XY-ZMF;XY-ZMF;0;0;0;0;1;28-10-2014;0.0;1124.9
281014-BGY-KRS-2131-XY-LQZ;XY-LQZ;0;1;0;0;0;28-10-2014;0.0;1930.42
281014-BHX-SJJ-1191-XY-CMJ;XY-CMJ;0;0;0;0;1;28-10-2014;540.98;0.0
281014-CIA-WMI-9256-XY-IOO;XY-IOO;0;0;0;0;1;28-10-2014;0.0;0.47
281014-FDH-TRD-6639-XY-YTM;XY-YTM;0;0;0;0;1;28-10-2014;22.93;0.0
281014-FRA-AAL-6147-XY-NMY;XY-NMY;2;1;1;12;0;28-10-2014;0.0;10.81
281014-GRO-LIN-1733-XY-CMJ;XY-CMJ;3;1;0;0;0;28-10-2014;540.98;0.0
281014-KIV-CIY-7453-XY-LQZ;XY-LQZ;0;0;0;0;1;28-10-2014;0.0;1930.42
281014-KSC-KUN-3788-XY-LYP;XY-LYP;0;0;0;0;1;28-10-2014;0.0;0.47
281014-OPO-NCL-3213-XY-LYP;XY-LYP;1;1;1;12;0;29-10-2014;158.33;0.0
281014-PEG-LGG-5919-XY-YTM;XY-YTM;0;0;0;0;1;28-10-2014;22.93;0.0
281014-SJJ-LWO-6366-XY-YTM;XY-YTM;4;1;1;47;0;28-10-2014;22.93;0.0
281014-SPC-PRN-2139-XY-FBA;XY-FBA;0;0;0;0;1;28-10-2014;587.53;0.0
281014-SPU-BHD-9185-XY-ZMF;XY-ZMF;0;0;0;0;1;29-10-2014;0.0;1352.5
281014-STN-SVG-1842-XY-YTM;XY-YTM;0;0;0;0;1;28-10-2014;22.93;0.0
281014-SVX-BOJ-8214-XY-ZMF;XY-ZMF;0;0;0;0;1;28-10-2014;0.0;1124.9
281014-TIA-SCQ-2834-XY-ZDY;XY-ZDY;0;0;0;0;1;28-10-2014;0.0;1856.33
281014-VIE-NUE-2529-XY-OFW;XY-OFW;1;1;1;17;0;28-10-2014;0.0;1311.82
281014-ZAG-FMO-9889-XY-IWX;XY-IWX;0;1;1;28;0;28-10-2014;24.0;0.0
281015-AGP-IEV-7324-XY-LQZ;XY-LQZ;3;1;1;23;0;28-10-2015;0.0;855.62
281015-BJV-STR-8667-XY-LQZ;XY-LQZ;3;1;1;11;0;28-10-2015;0.0;855.62
281015-BRU-GLA-5415-XY-YTM;XY-YTM;0;1;1;9;0;28-10-2015;0.0;0.47
281015-CHQ-BRU-9373-XY-OFW;XY-OFW;0;0;0;0;1;29-10-2015;34.8;0.0
281015-DTM-DUS-1331-XY-LYP;XY-LYP;1;1;1;8;0;28-10-2015;289.12;0.0
281015-FDH-OST-7849-XY-JXR;XY-JXR;0;0;0;0;1;28-10-2015;24.0;0.0
281015-GYD-SVO-7226-XY-ZMF;XY-ZMF;0;0;0;0;1;28-10-2015;0.0;0.47
281015-IEV-TRN-8715-XY-CMJ;XY-CMJ;0;0;0;0;1;28-10-2015;0.0;1683.1
281015-LIN-EIN-3381-XY-YTM;XY-YTM;3;1;1;26;0;28-10-2015;0.0;0.47
281015-PUY-BRQ-4188-XY-ZMF;XY-ZMF;3;1;1;32;0;29-10-2015;0.0;10.81
281015-STN-OVB-4937-XY-ZDY;XY-ZDY;0;0;0;0;1;28-10-2015;437.88;0.0
281015-TLL-BTS-4625-XY-OFW;XY-OFW;0;0;0;0;1;28-10-2015;0.0;0.47
281015-TXL-BTS-3314-XY-NMY;XY-NMY;2;1;0;0;0;28-10-2015;24.0;0.0
281015-VAA-LED-5671-XY-LYP;XY-LYP;0;0;0;0;1;28-10-2015;289.12;0.0
281016-AER-PDL-3494-XY-FBA;XY-FBA;0;0;0;0;1;28-10-2016;24.0;0.0
281016-ALA-BIQ-6971-XY-JXR;XY-JXR;0;0;0;0;1;28-10-2016;24.0;0.0
281016-AYT-LCA-4679-XY-OHF;XY-OHF;1;1;0;0;0;28-10-2016;0.0;0.47
281016-BDS-SXF-5955-XY-NHZ;XY-NHZ;0;0;0;0;1;28-10-2016;0.0;1585.65
281016-BES-KBP-4574-XY-LQZ;XY-LQZ;0;1;1;33;0;29-10-2016;0.0;1053.05
281016-BJV-BEG-8295-XY-OZH;XY-OZH;2;1;1;40;0;28-10-2016;22.47;0.0
281016-BRE-PSA-8135-XY-MBJ;XY-MBJ;0;0;0;0;1;28-10-2016;291.85;0.0
281016-CFU-ALA-8734-XY-FBA;XY-FBA;4;1;1;30;0;28-10-2016;24.0;0.0
281016-DLM-RVN-1759-XY-JXR;XY-JXR;1;1;1;26;0;28-10-2016;24.0;0.0
281016-FDH-TSE-3498-XY-CMJ;XY-CMJ;0;1;1;19;0;28-10-2016;0.0;10.81
281016-KGS-FCO-4547-XY-CMJ;XY-CMJ;3;1;1;20;0;28-10-2016;0.0;10.81
281016-KRS-OLB-2253-XY-OFW;XY-OFW;0;0;0;0;1;28-10-2016;0.0;10.81
281016-LBA-KLU-5893-XY-YAZ;XY-YAZ;0;1;1;42;0;28-10-2016;0.0;1310.38
281016-LWO-ORK-5852-XY-NMY;XY-NMY;0;0;0;0;1;28-10-2016;24.0;0.0
281016-PFO-BFS-4557-XY-FBA;XY-FBA;0;0;0;0;1;28-10-2016;24.0;0.0
281016-RNS-WMI-8266-XY-OFW;XY-OFW;3;1;1;37;0;28-10-2016;0.0;10.81
281016-SCQ-OLB-9368-XY-LQZ;XY-LQZ;0;0;0;0;1;28-10-2016;610.8;0.0
281016-TFN-OVD-4134-XY-NMY;XY-NMY;1;1;1;24;0;28-10-2016;24.0;0.0
281016-TSE-SXF-8475-XY-ZMF;XY-ZMF;2;1;0;0;0;28-10-2016;0.0;10.81
281016-VCE-PEG-6519-XY-ZMF;XY-ZMF;1;1;1;27;0;28-10-2016;0.0;10.81
281016-VLC-BMA-4493-XY-CMJ;XY-CMJ;1;1;1;22;0;29-10-2016;0.0;0.47
281016-VLC-LUG-4256-XY-NHZ;XY-NHZ;0;0;0;0;1;28-10-2016;0.0;1585.65
281016-XRY-BOJ-2464-XY-LYP;XY-LYP;0;1;1;10;0;28-10-2016;0.0;939.22
281110-ACE-SOU-1842-XY-ZMF;XY-ZMF;0;0;0;0;1;28-11-2010;0.0;10.81
281110-BRQ-FRA-9275-XY-ALV;XY-ALV;0;0;0;0;1;28-11-2010;5.83;0.0
281110-BUD-BIO-1395-XY-IOO;XY-IOO;3;1;1;33;0;28-11-2010;605.97;0.0
281110-EGC-LPA-5763-XY-IWX;XY-IWX;0;1;1;19;0;28-11-2010;0.0;132.83
281110-EIN-DTM-4824-XY-NMY;XY-NMY;0;0;0;0;1;28-11-2010;0.0;0.47
281110-EMA-LEI-7771-XY-LYP;XY-LYP;1;1;1;49;0;28-11-2010;0.0;568.8
281110-FLR-ATH-3741-XY-NMY;XY-NMY;3;1;1;15;0;28-11-2010;0.0;0.47
281110-FLR-HAM-6631-XY-MBJ;XY-MBJ;0;0;0;0;1;28-11-2010;0.0;10.81
281110-FMO-LUX-5759-XY-LYP;XY-LYP;1;1;1;30;0;29-11-2010;0.0;10.81
281110-INI-PSA-1849-XY-YTM;XY-YTM;0;0;0;0;1;28-11-2010;33.0;0.0
281110-KSC-CPH-3188-XY-LYP;XY-LYP;1;1;1;12;0;28-11-2010;0.0;568.8
281110-LCA-LPL-3494-XY-JXR;XY-JXR;2;1;1;8;0;28-11-2010;180.52;0.0
281110-LGG-FUE-8246-XY-ALV;XY-ALV;0;0;0;0;1;29-11-2010;0.0;1824.37
281110-STN-NYO-2871-XY-ZWJ;XY-ZWJ;0;0;0;0;1;28-11-2010;0.0;0.47
281110-SVG-TXL-2999-XY-ALV;XY-ALV;0;0;0;0;1;28-11-2010;5.83;0.0
281110-SVX-TMP-7752-XY-ZDY;XY-ZDY;0;0;0;0;1;28-11-2010;0.0;0.47
281110-TIA-SAW-2754-XY-FBA;XY-FBA;0;1;1;9;0;28-11-2010;11.37;0.0
281110-TIV-SOF-3577-XY-OZH;XY-OZH;4;1;1;35;0;29-11-2010;0.0;379.7
281110-TRN-SZG-3711-XY-OHF;XY-OHF;0;1;0;0;0;28-11-2010;138.38;0.0
281110-VLC-MPL-6982-XY-OHF;XY-OHF;0;1;1;45;0;28-11-2010;138.38;0.0
281110-VNO-HHN-9247-XY-MBJ;XY-MBJ;0;0;0;0;1;28-11-2010;0.0;10.81
281110-WAW-ZRH-1322-XY-OHF;XY-OHF;0;0;0;0;1;28-11-2010;138.38;0.0
281110-ZAD-TPS-2971-XY-OHF;XY-OHF;1;1;1;36;0;28-11-2010;138.38;0.0
281111-BIA-GDN-6961-XY-ALV;XY-ALV;0;0;0;0;1;28-11-2011;0.0;0.47
281111-CAG-NCE-1547-XY-ZDY;XY-ZDY;0;1;1;16;0;28-11-2011;24.0;0.0
281111-CAG-OUL-2625-XY-YTM;XY-YTM;0;1;1;34;0;28-11-2011;555.7;0.0
281111-EDI-LPA-8577-XY-IOO;XY-IOO;0;0;0;0;1;28-11-2011;709.12;0.0
281111-GOT-DTM-8896-XY-IWX;XY-IWX;3;1;0;0;0;28-11-2011;0.0;0.47
281111-KTW-HUY-4429-XY-MBJ;XY-MBJ;1;1;1;26;0;28-11-2011;0.0;984.72
281111-OLB-KBP-4718-XY-ZWJ;XY-ZWJ;0;0;0;0;1;28-11-2011;0.0;10.81
281111-OVB-TIV-7852-XY-LQZ;XY-LQZ;0;0;0;0;1;28-11-2011;0.0;1531.63
281111-VIE-KEF-7379-XY-CMJ;XY-CMJ;0;1;1;33;0;28-11-2011;0.0;1498.4
281112-AER-SVO-7225-XY-OZH;XY-OZH;1;1;1;25;0;28-11-2012;0.0;10.81
281112-ALA-TZX-9789-XY-IOO;XY-IOO;0;0;0;0;1;28-11-2012;0.0;0.47
281112-AMS-LPA-4614-XY-ZWJ;XY-ZWJ;0;0;0;0;1;28-11-2012;0.0;73.3
281112-ANR-EGC-2625-XY-LYP;XY-LYP;3;1;1;40;0;28-11-2012;0.0;10.81
281112-BES-EMA-4189-XY-ZWJ;XY-ZWJ;3;1;1;23;0;28-11-2012;0.0;73.3
281112-BGO-LIS-2433-XY-LQZ;XY-LQZ;3;1;1;43;0;28-11-2012;88.55;0.0
281112-BSL-NYO-2171-XY-OFW;XY-OFW;2;1;1;22;0;28-11-2012;0.0;1202.02
281112-CDG-MST-6173-XY-MBJ;XY-MBJ;1;1;1;48;0;28-11-2012;0.0;0.47
281112-CIY-TLN-5818-XY-IOO;XY-IOO;0;0;0;0;1;28-11-2012;0.0;0.47
281112-DBV-MMX-1522-XY-NHZ;XY-NHZ;0;0;0;0;1;28-11-2012;0.0;10.81
281112-GOA-LGW-6331-XY-OZH;XY-OZH;0;0;0;0;1;28-11-2012;0.0;10.81
281112-JTR-RMU-4923-XY-OFW;XY-OFW;2;1;1;35;0;28-11-2012;0.0;1202.02
281112-LUX-PRN-4885-XY-IOO;XY-IOO;0;0;0;0;1;28-11-2012;0.0;0.47
281112-NAP-GRO-5455-XY-CMJ;XY-CMJ;3;1;1;28;0;28-11-2012;0.0;0.47
281112-NAP-OTP-8564-XY-OHF;XY-OHF;0;0;0;0;1;28-11-2012;0.0;0.47
281112-OPO-ZAD-1547-XY-MBJ;XY-MBJ;0;1;1;26;0;28-11-2012;0.0;0.47
281112-SPC-MST-2486-XY-OZH;XY-OZH;0;1;1;45;0;28-11-2012;0.0;10.81
281112-TBS-BGO-8397-XY-YAZ;XY-YAZ;1;1;1;19;0;29-11-2012;0.0;1558.93
281112-TBS-PMO-2633-XY-ZDY;XY-ZDY;0;0;0;0;1;28-11-2012;24.0;0.0
281112-TKU-VCE-3842-XY-NMY;XY-NMY;0;0;0;0;1;28-11-2012;127.02;0.0
281112-TLN-DME-2915-XY-JXR;XY-JXR;0;0;0;0;1;28-11-2012;0.0;0.47
281112-TLS-MAH-3618-XY-ZMF;XY-ZMF;0;0;0;0;1;28-11-2012;0.0;10.81
281112-TLS-SDR-5412-XY-NHZ;XY-NHZ;1;1;1;29;0;28-11-2012;0.0;10.81
281113-ADA-CWL-2115-XY-NHZ;XY-NHZ;0;0;0;0;1;28-11-2013;0.0;0.47
281113-BIA-TIV-5361-XY-LYP;XY-LYP;0;0;0;0;1;28-11-2013;0.0;10.81
281113-BOO-RNS-7265-XY-YAZ;XY-YAZ;0;0;0;0;1;28-11-2013;197.37;0.0
281113-CIA-LWO-2363-XY-OHF;XY-OHF;2;1;0;0;0;28-11-2013;708.28;0.0
281113-CRL-KTW-3767-XY-IWX;XY-IWX;2;1;1;11;0;28-11-2013;134.52;0.0
281113-CWL-LCY-4436-XY-IWX;XY-IWX;0;0;0;0;1;28-11-2013;134.52;0.0
281113-DTM-BLL-6364-XY-IOO;XY-IOO;0;0;0;0;1;28-11-2013;0.0;10.81
281113-FLR-PFO-9692-XY-CMJ;XY-CMJ;0;0;0;0;1;28-11-2013;24.0;0.0
281113-LGG-ZAG-5973-XY-MBJ;XY-MBJ;0;0;0;0;1;28-11-2013;0.0;0.47
281113-OVD-NUE-8958-XY-FBA;XY-FBA;2;1;1;35;0;28-11-2013;378.63;0.0
281113-SAW-SCQ-9554-XY-OZH;XY-OZH;0;1;1;24;0;28-11-2013;24.0;0.0
281113-SVQ-STR-4417-XY-ZWJ;XY-ZWJ;0;0;0;0;1;28-11-2013;0.0;0.47
281113-SZG-KRK-7214-XY-FBA;XY-FBA;0;0;0;0;1;28-11-2013;378.63;0.0
281113-TFS-HAJ-5226-XY-CMJ;XY-CMJ;2;1;0;0;0;28-11-2013;24.0;0.0
281113-TFS-PDL-8561-XY-PZC;XY-PZC;0;0;0;0;1;28-11-2013;10.15;0.0
281113-TIA-DUB-5397-XY-OFW;XY-OFW;1;1;0;0;0;29-11-2013;0.0;1616.12
281113-TIA-KSC-7565-XY-YTM;XY-YTM;0;1;1;41;0;28-11-2013;0.0;1338.77
281113-TZL-FMO-7948-XY-ZWJ;XY-ZWJ;0;0;0;0;1;28-11-2013;0.0;0.47
281113-VIE-TLN-3995-XY-NHZ;XY-NHZ;0;0;0;0;1;28-11-2013;0.0;0.47
281113-ZTH-MLA-3885-XY-OZH;XY-OZH;0;0;0;0;1;28-11-2013;24.0;0.0
281114-BOJ-BSL-4482-XY-OFW;XY-OFW;0;0;0;0;1;28-11-2014;24.0;0.0
281114-ESB-CLJ-4139-XY-IWX;XY-IWX;0;0;0;0;1;28-11-2014;0.0;10.81
281114-GRZ-DEB-9315-XY-YTM;XY-YTM;0;0;0;0;1;28-11-2014;233.1;0.0
281114-GRZ-MAN-2281-XY-PZC;XY-PZC;2;1;0;0;0;29-11-2014;4.0;0.0
281114-HAU-DLM-2612-XY-ALV;XY-ALV;0;0;0;0;1;28-11-2014;0.0;623.87
281114-HUY-FKB-5923-XY-NHZ;XY-NHZ;0;0;0;0;1;28-11-2014;37.32;0.0
281114-LBA-MSQ-7614-XY-IWX;XY-IWX;0;0;0;0;1;28-11-2014;0.0;10.81
281114-MRS-WAW-9849-XY-OFW;XY-OFW;3;1;1;44;0;28-11-2014;24.0;0.0
281114-MXP-FRA-5139-XY-ZDY;XY-ZDY;0;0;0;0;1;28-11-2014;18.63;0.0
281114-NRN-CFU-6125-XY-ZWJ;XY-ZWJ;1;1;0;0;0;28-11-2014;0.0;0.47
281114-ODS-LPL-4486-XY-CMJ;XY-CMJ;2;1;1;10;0;28-11-2014;7.6;0.0
281114-OLB-DUB-6958-XY-FBA;XY-FBA;0;0;0;0;1;28-11-2014;0.0;0.47
281114-REU-ZAD-9738-XY-NMY;XY-NMY;3;1;1;37;0;28-11-2014;93.18;0.0
281114-ZAG-BHD-4532-XY-ALV;XY-ALV;2;1;1;13;0;28-11-2014;0.0;623.87
281115-BIA-POZ-9246-XY-FBA;XY-FBA;0;0;0;0;1;28-11-2015;253.33;0.0
281115-BRS-TLS-2323-XY-PZC;XY-PZC;1;1;0;0;0;28-11-2015;304.38;0.0
281115-CTA-MUC-1393-XY-ZWJ;XY-ZWJ;0;0;0;0;1;28-11-2015;0.0;0.47
281115-EGC-OVD-4388-XY-CMJ;XY-CMJ;3;1;1;34;0;28-11-2015;0.0;0.47
281115-FLR-SZG-9677-XY-IWX;XY-IWX;0;1;1;17;0;28-11-2015;652.57;0.0
281115-GLA-DUS-9275-XY-YAZ;XY-YAZ;0;0;0;0;1;28-11-2015;97.87;0.0
281115-LEI-TOS-4894-XY-IOO;XY-IOO;0;0;0;0;1;28-11-2015;0.0;0.47
281115-LTN-SPC-6176-XY-CMJ;XY-CMJ;1;1;1;8;0;28-11-2015;0.0;0.47
281115-MPL-TRF-4961-XY-MBJ;XY-MBJ;3;1;1;38;0;28-11-2015;0.0;0.47
281115-MUC-FRA-3158-XY-OFW;XY-OFW;0;0;0;0;1;28-11-2015;0.0;0.47
281115-PFO-BOJ-9148-XY-IWX;XY-IWX;0;0;0;0;1;28-11-2015;652.57;0.0
281115-PIK-TRF-6742-XY-LQZ;XY-LQZ;0;0;0;0;1;28-11-2015;0.0;0.47
281115-SZG-BJV-9854-XY-YTM;XY-YTM;0;0;0;0;1;28-11-2015;0.0;10.81
281115-TLS-ORK-4231-XY-OZH;XY-OZH;0;0;0;0;1;28-11-2015;294.77;0.0
281116-AMS-KLU-6513-XY-LQZ;XY-LQZ;0;0;0;0;1;28-11-2016;28.35;0.0
281116-BLL-FMM-2412-XY-OHF;XY-OHF;4;1;1;38;0;28-11-2016;0.0;10.81
281116-BMA-NCL-5971-XY-IWX;XY-IWX;0;0;0;0;1;28-11-2016;0.0;1062.87
281116-BOJ-CDG-7269-XY-MBJ;XY-MBJ;0;0;0;0;1;28-11-2016;0.0;802.98
281116-BOO-JMK-7539-XY-FBA;XY-FBA;0;0;0;0;1;28-11-2016;230.5;0.0
281116-CLJ-MLA-1188-XY-ALV;XY-ALV;0;0;0;0;1;28-11-2016;0.0;848.78
281116-DLM-AHO-7153-XY-IWX;XY-IWX;1;1;0;0;0;28-11-2016;0.0;1062.87
281116-HAU-AGP-2419-XY-ZWJ;XY-ZWJ;0;0;0;0;1;28-11-2016;0.0;10.81
281116-HAU-SVQ-8985-XY-ZDY;XY-ZDY;0;0;0;0;1;28-11-2016;21.95;0.0
281116-HUY-EGC-3998-XY-PZC;XY-PZC;0;0;0;0;1;28-11-2016;17.28;0.0
281116-IEV-TSR-1127-XY-LQZ;XY-LQZ;0;0;0;0;1;28-11-2016;28.35;0.0
281116-OVD-ANR-9513-XY-LQZ;XY-LQZ;2;1;0;0;0;28-11-2016;28.35;0.0
281116-OVD-SPU-7226-XY-NHZ;XY-NHZ;0;1;1;28;0;28-11-2016;0.0;10.81
281116-PFO-CWL-3154-XY-YTM;XY-YTM;0;0;0;0;1;28-11-2016;0.0;357.7
281116-REU-GRQ-5513-XY-YAZ;XY-YAZ;1;1;1;28;0;28-11-2016;0.0;1255.92
281116-REU-STN-3428-XY-NMY;XY-NMY;0;0;0;0;1;28-11-2016;0.0;740.7
281116-SDR-SVQ-3845-XY-OHF;XY-OHF;1;1;0;0;0;28-11-2016;0.0;10.81
281116-SNN-ZTH-9375-XY-IOO;XY-IOO;0;0;0;0;1;28-11-2016;0.0;0.47
281116-SOU-FAO-7948-XY-IOO;XY-IOO;0;0;0;0;1;28-11-2016;0.0;0.47
281210-ALA-LGW-2242-XY-ZMF;XY-ZMF;0;0;0;0;1;28-12-2010;0.0;698.88
281210-BRE-LPL-3653-XY-IOO;XY-IOO;1;1;0;0;0;28-12-2010;0.0;10.81
281210-EVN-OLB-9637-XY-OFW;XY-OFW;0;0;0;0;1;28-12-2010;19.88;0.0
281210-EXT-IEV-5994-XY-LYP;XY-LYP;3;1;1;39;0;28-12-2010;9.22;0.0
281210-FAO-LIL-3663-XY-FBA;XY-FBA;0;0;0;0;1;28-12-2010;0.0;10.81
281210-MPL-EXT-8945-XY-IWX;XY-IWX;0;1;1;35;0;28-12-2010;538.33;0.0
281210-MST-BUD-4829-XY-OZH;XY-OZH;0;0;0;0;1;28-12-2010;24.0;0.0
281210-ORY-DEB-3441-XY-YTM;XY-YTM;0;0;0;0;1;28-12-2010;0.0;0.47
281210-PDL-CRL-4951-XY-ZWJ;XY-ZWJ;0;0;0;0;1;28-12-2010;0.0;10.81
281210-TKU-PSA-3869-XY-PZC;XY-PZC;0;0;0;0;1;28-12-2010;0.0;0.47
281210-TZX-DRS-5533-XY-CMJ;XY-CMJ;0;0;0;0;1;28-12-2010;24.0;0.0
281210-VAR-PMO-5324-XY-IWX;XY-IWX;0;0;0;0;1;28-12-2010;538.33;0.0
281210-XRY-VIE-8784-XY-YAZ;XY-YAZ;0;0;0;0;1;28-12-2010;0.0;10.81
281210-ZAG-TSF-1437-XY-LYP;XY-LYP;0;0;0;0;1;29-12-2010;0.0;10.81
281211-ABZ-TIV-5397-XY-ALV;XY-ALV;0;0;0;0;1;28-12-2011;16.8;0.0
281211-BDS-AES-7939-XY-NMY;XY-NMY;0;0;0;0;1;28-12-2011;24.0;0.0
281211-BRU-ODS-8147-XY-IOO;XY-IOO;0;0;0;0;1;28-12-2011;24.0;0.0
281211-CTA-PMI-6744-XY-FBA;XY-FBA;0;0;0;0;1;28-12-2011;0.0;332.13
281211-EGC-DBV-6519-XY-OZH;XY-OZH;2;1;1;20;0;28-12-2011;124.93;0.0
281211-FAE-BMA-9439-XY-JXR;XY-JXR;2;1;1;39;0;28-12-2011;0.0;0.47
281211-HAU-CTA-7342-XY-CMJ;XY-CMJ;0;0;0;0;1;28-12-2011;0.0;10.81
281211-KBP-CHQ-1595-XY-YTM;XY-YTM;0;0;0;0;1;28-12-2011;0.0;840.65
281211-LCA-EGC-7473-XY-OHF;XY-OHF;3;1;1;37;0;28-12-2011;0.0;1566.72
281211-LNZ-JTR-3969-XY-LQZ;XY-LQZ;0;0;0;0;1;28-12-2011;16.93;0.0
281211-LPL-CAG-8455-XY-OZH;XY-OZH;0;0;0;0;1;28-12-2011;124.93;0.0
281211-LYS-OTP-9914-XY-PZC;XY-PZC;0;0;0;0;1;28-12-2011;529.55;0.0
281211-MAN-ZAG-5252-XY-YTM;XY-YTM;0;0;0;0;1;28-12-2011;0.0;840.65
281211-SEN-MMX-3441-XY-IWX;XY-IWX;3;1;1;10;0;28-12-2011;0.0;10.81
281211-SVG-CTA-1571-XY-IOO;XY-IOO;0;0;0;0;1;28-12-2011;24.0;0.0
281211-SVO-RMU-9573-XY-PZC;XY-PZC;0;0;0;0;1;28-12-2011;529.55;0.0
281211-TZX-NOC-5456-XY-OZH;XY-OZH;0;0;0;0;1;28-12-2011;124.93;0.0
281211-VLC-LCY-6726-XY-PZC;XY-PZC;0;0;0;0;1;29-12-2011;5.73;0.0
